id,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solvent,permeance,pressure,temperature,solvent_smiles,solute_smiles,secondary_solute_smiles,solute_category,rejection,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,secondary_solute_ratio,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,membrane_DM150,membrane_DM300,membrane_DM500,membrane_GMT-oNF-2,membrane_SM122,membrane_SS336,membrane_PMPerformance,membrane_SS150101,membrane,process_configuration_CF,process_configuration_DE,process_configuration,nlc_rejection,source
818,300,59.0,-37.5,0,0,Acetone,1.69,20.0,22,CC(=O)C,CC1=CC(Br)=C(Br)C=C1C,CC1=CC(Br)=C(Br)C=C1C,Unknown,0.808178202,263.96000000000004,3.8284400000000014,263.96000000000004,3.8284400000000014,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.7148438718024794,nf10k
819,300,87.0,-8.0,0,0,Toluene,4.285714286,20.0,22,CC1=CC=CC=C1,N#CC1=CC(F)=CC(F)=C1,N#CC1=CC(F)=CC(F)=C1,Unknown,0.055157913,139.104,1.83648,139.104,1.83648,0.5,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.02418136515121877,nf10k
820,150,59.0,0.0,0,1,Methanol,0.88,10.0,22,CO,NC1=CC=C(Cl)C=C1,NC1=CC=C(Cl)C=C1,Unknown,0.21,127.574,1.9222,127.574,1.9222,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.10182351650232342,nf10k
821,500,82.0,0.0,0,1,Acetonitrile,2.328042328,20.0,22,C(C)#N,C1=CC2=C(C=CN2)C=C1Br,C1=CC2=C(C=CN2)C=C1Br,Unknown,0.122495198,196.04699999999997,2.9304000000000006,196.04699999999997,2.9304000000000006,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.05625586026270743,nf10k
822,300,59.0,-37.5,0,0,Ethyl acetate,0.27,20.0,22,O(C(C)=O)CC,CC(C)(C)OC(=O)N1CCC(C1)O,CC(C)(C)OC(=O)N1CCC(C1)O,Unknown,0.528304291,187.23899999999998,0.9881,187.23899999999998,0.9881,0.5,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.32541834008354736,nf10k
823,150,59.0,0.0,0,1,Methanol,0.43,20.0,21,CO,C1=CC=C2C=CC=CC2=C1,C1=CC=C2C=CC=CC2=C1,Unknown,0.68,128.17399999999995,2.839800000000001,128.17399999999995,2.839800000000001,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.493494967595128,nf10k
824,300,87.0,-8.0,0,0,Methanol,0.101115447,10.0,22,CO,CC1=NC2=CC(=C(C=C2N1)Cl)Cl,CC1=NC2=CC(=C(C=C2N1)Cl)Cl,Unknown,0.325727746,201.05599999999998,3.1781200000000007,201.05599999999998,3.1781200000000007,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.1705210944709164,nf10k
825,150,59.0,0.0,0,1,Methanol,0.7475,20.0,22,CO,NC1=CC=C(Cl)C=C1,NC1=CC=C(Cl)C=C1,Unknown,0.29,127.574,1.9222,127.574,1.9222,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.1481303992702337,nf10k
826,500,82.0,0.0,0,1,Ethyl acetate,2.439741329,20.0,22,O(C(C)=O)CC,Cc1ccc(I)cc1,Cc1ccc(I)cc1,Unknown,-0.036171793,218.03700000000003,2.5996200000000007,218.03700000000003,2.5996200000000007,0.5,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,0,1,0,0,SS336,1,0,CF,-0.0158506971534,nf10k
827,500,82.0,0.0,0,1,Ethyl acetate,2.439741329,20.0,22,O(C(C)=O)CC,CC(C)(C)OC(=O)N1CCC(C1)O,CC(C)(C)OC(=O)N1CCC(C1)O,Unknown,0.037281311,187.23899999999998,0.9881,187.23899999999998,0.9881,0.5,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.016049718840256744,nf10k
828,500,82.0,0.0,0,1,Acetonitrile,2.328042328,20.0,22,C(C)#N,C1=CC=C(C=C1)C(CBr)O,C1=CC=C(C=C1)C(CBr)O,Unknown,0.226880207,201.063,2.114900000000001,201.063,2.114900000000001,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.11119182818886048,nf10k
829,500,82.0,0.0,0,1,Methyl tert-butyl ether,4.065274141,20.0,22,CC(C)(C)OC,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,Unknown,0.395383825,408.88200000000035,2.2663,408.88200000000035,2.2663,0.5,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.21780253407034375,nf10k
830,150,59.0,0.0,0,1,Methanol,0.7475,20.0,22,CO,CC1=NC(N)=CC=C1Br,CC1=NC(N)=CC=C1Br,Unknown,0.66,187.03999999999996,1.73472,187.03999999999996,1.73472,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.46724562100750233,nf10k
831,150,59.0,0.0,0,1,Acetonitrile,0.82,40.0,25,C(C)#N,[Cl-].CN(C)C1=CC=C(C=C1)[C+](C1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C,[Cl-].CN(C)C1=CC=C(C=C1)[C+](C1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C,Unknown,0.952,407.98900000000015,1.9077900000000012,407.98900000000015,1.9077900000000012,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,1,0,0,0,0,0,0,0,DM150,0,1,DE,1.309803919971486,nf10k
832,300,59.0,-37.5,0,0,2-propanol,0.066137566,20.0,22,C(C)(C)O,C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)Cl)O,C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)Cl)O,Unknown,0.810714115,247.68099999999998,3.2979000000000007,247.68099999999998,3.2979000000000007,0.5,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.7205934255540939,nf10k
833,300,59.0,-37.5,0,0,Acetone,1.69,20.0,22,CC(=O)C,C1=CC2=C(C=C1F)NC=N2,C1=CC2=C(C=C1F)NC=N2,Unknown,0.562624581,136.129,1.7019999999999997,136.129,1.7019999999999997,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.35815380601080954,nf10k
834,300,87.0,-8.0,0,0,Methanol,0.101115447,10.0,22,CO,CCCC1=CC=CC=C1,CCCC1=CC=CC=C1,Unknown,-0.100588674,120.19499999999995,2.639100000000001,120.19499999999995,2.639100000000001,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,-0.04201946206677895,nf10k
835,300,59.0,-37.5,0,0,Ethanol,0.7,30.0,25,C(C)O,CC(C(C)(C)C(C1=CC=CC=C1)(C)C)C2=CC=CC=C2,CC(C(C)(C)C(C1=CC=CC=C1)(C)C)C2=CC=CC=C2,Unknown,0.967,266.428,5.794100000000006,266.428,5.794100000000006,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.4685210829577446,nf10k
836,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22,CO,O=[N+](C1=C(F)C=C(F)C([N+]([O-])=O)=C1)[O-],O=[N+](C1=C(F)C=C(F)C([N+]([O-])=O)=C1)[O-],Unknown,0.61,204.088,1.7812000000000003,204.088,1.7812000000000003,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.40782324260413316,nf10k
837,150,59.0,0.0,0,1,Methanol,0.7475,20.0,22,CO,NC1=CC(F)=C(F)C=C1[N+]([O-])=O,NC1=CC(F)=C(F)C=C1[N+]([O-])=O,Unknown,0.44,174.106,1.4552,174.106,1.4552,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.25103713874383854,nf10k
838,500,82.0,0.0,0,1,Toluene,1.362433862,20.0,22,CC1=CC=CC=C1,NC1=CC=CC(F)=C1,NC1=CC=CC(F)=C1,Unknown,-0.095828155,111.119,1.4079,111.119,1.4079,0.5,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,1,0,0,SS336,1,0,CF,-0.040138590034737666,nf10k
839,220,-1.0,0.0,1,1,Methyl ethyl ketone,8.51,30.0,25,CC(CC)=O,CC1=CC(=C(C=C1)N=NC2=C(C=CC3=CC=CC=C32)O)C,CC1=CC(=C(C=C1)N=NC2=C(C=CC3=CC=CC=C32)O)C,Unknown,0.447,276.33900000000006,5.577640000000004,276.33900000000006,5.577640000000004,0.5,72.107,0.29,0.43,805.0,18.5,16.0,9.0,5.1,90.1,0,0,0,0,1,0,0,0,SM122,0,1,DE,0.2564902352715703,nf10k
840,300,59.0,-37.5,0,0,Acetonitrile,1.38,20.0,22,C(C)#N,N#CC1=CC(F)=CC(F)=C1,N#CC1=CC(F)=CC(F)=C1,Unknown,0.841273953,139.104,1.83648,139.104,1.83648,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.7966242563976864,nf10k
841,500,82.0,0.0,0,1,Acetonitrile,2.328042328,20.0,22,C(C)#N,CN1C(C(NC2=CC=CC=N2)=O)=C(C3=C(S1(=O)=O)C=CS3)O,CN1C(C(NC2=CC=CC=N2)=O)=C(C3=C(S1(=O)=O)C=CS3)O,Unknown,0.619932065,337.382,1.6424999999999998,337.382,1.6424999999999998,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.41899759344361215,nf10k
842,500,82.0,0.0,0,1,Acetone,2.314814815,20.0,22,CC(=O)C,C1=CC=C(C(=C1)C(=O)N)N,C1=CC=C(C(=C1)C(=O)N)N,Unknown,0.251343494,136.15399999999997,0.36770000000000014,136.15399999999997,0.36770000000000014,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.12513768556865026,nf10k
843,300,59.0,-37.5,0,0,Dimethylformamide,0.9,20.0,22,O=CN(C)C,CC1=CC(NS(=O)(C2=CC=C(C=C2)N)=O)=NO1,CC1=CC(NS(=O)(C2=CC=C(C=C2)N)=O)=NO1,Unknown,0.991570785,253.28300000000002,1.3660199999999998,253.28300000000002,1.3660199999999998,0.5,73.095,-1.01,0.92,944.0,36.7,17.4,13.7,11.3,77.0,0,1,0,0,0,0,0,0,DM300,1,0,CF,2.02552446159555,nf10k
844,500,82.0,0.0,0,1,Acetonitrile,2.328042328,20.0,22,C(C)#N,OC1=CC(C)=CC=C1C,OC1=CC(C)=CC=C1C,Unknown,0.092762928,122.16699999999997,2.0090399999999997,122.16699999999997,2.0090399999999997,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.04180077524231474,nf10k
845,300,59.0,-37.5,0,0,Ethyl acetate,0.1,30.0,30,O(C(C)=O)CC,O=C(OCC(COC(CCCCCCC/C=C/CCCCCCCC)=O)OC(CCCCCCC/C=C/CCCCCCCC)=O)CCCCCCC/C=C/CCCCCCCC,O=C(OCC(COC(CCCCCCC/C=C/CCCCCCCC)=O)OC(CCCCCCC/C=C/CCCCCCCC)=O)CCCCCCC/C=C/CCCCCCCC,Unknown,0.967,885.4529999999991,18.097099999999976,885.4529999999991,18.097099999999976,0.5,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.4685210829577446,nf10k
846,300,87.0,-8.0,0,0,Acetonitrile,2.142857143,20.0,22,C(C)#N,NC1=CC=C(OC)C=C1,NC1=CC=C(OC)C=C1,Unknown,0.17514138,123.15499999999999,1.2774,123.15499999999999,1.2774,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.08309429385295793,nf10k
847,500,82.0,0.0,0,1,Acetone,2.314814815,20.0,22,CC(=O)C,COC1=CC(C2=CC=CC(OC)=C2)=CC=C1,COC1=CC(C2=CC=CC(OC)=C2)=CC=C1,Unknown,0.386152964,214.26399999999998,3.370800000000002,214.26399999999998,3.370800000000002,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.2112329162310488,nf10k
848,500,82.0,0.0,0,1,Acetone,2.314814815,20.0,22,CC(=O)C,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,Unknown,0.890385415,389.41100000000023,2.2112999999999996,389.41100000000023,2.2112999999999996,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.956187605694922,nf10k
849,300,87.0,-8.0,0,0,Acetone,2.065696649,20.0,22,CC(=O)C,IC1=CC(I)=CC=C1,IC1=CC(I)=CC=C1,Unknown,0.045177815,329.906,2.8958000000000013,329.906,2.8958000000000013,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.019622893556524083,nf10k
850,300,87.0,-8.0,0,0,Toluene,4.285714286,20.0,22,CC1=CC=CC=C1,COC1=C(Br)C=C(OC)C(Br)=C1,COC1=C(Br)C=C(OC)C(Br)=C1,Unknown,0.145458702,295.95799999999997,3.2288000000000014,295.95799999999997,3.2288000000000014,0.5,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.06775902170368414,nf10k
851,300,59.0,-37.5,0,0,Acetonitrile,1.38,20.0,22,C(C)#N,CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C.[Cl-],CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C.[Cl-],Unknown,0.973617956,407.98900000000003,1.4636000000000002,407.98900000000003,1.4636000000000002,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.562534136012548,nf10k
852,500,82.0,0.0,0,1,Ethyl acetate,2.439741329,20.0,22,O(C(C)=O)CC,Nc1cccc2ncccc12,Nc1cccc2ncccc12,Unknown,-0.033146544,144.177,1.817,144.177,1.817,0.5,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,0,1,0,0,SS336,1,0,CF,-0.014582084929153354,nf10k
853,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22,CO,O=C1NC2=C(C=C(F)C=C2)C1=O,O=C1NC2=C(C=C(F)C=C2)C1=O,Unknown,0.79,165.123,0.9604999999999999,165.123,0.9604999999999999,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.6757175447023074,nf10k
854,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22,CO,O=C(NC1=C(C)C=CC=C1)C(C)(C)C,O=C(NC1=C(C)C=CC=C1)C(C)(C)C,Unknown,0.99,191.27399999999997,2.9796200000000015,191.27399999999997,2.9796200000000015,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.9586073148417746,nf10k
855,500,82.0,0.0,0,1,Methyl tert-butyl ether,4.065274141,20.0,22,CC(C)(C)OC,OC1=CC=C(NC(C)=O)C=C1,OC1=CC=C(NC(C)=O)C=C1,Unknown,0.141156175,151.16500000000002,1.3505999999999998,151.16500000000002,1.3505999999999998,0.5,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.06558042329133101,nf10k
856,150,59.0,0.0,0,1,Methanol,0.88,10.0,22,CO,c1ccc(-c2nc3ccccc3[nH]2)cc1,c1ccc(-c2nc3ccccc3[nH]2)cc1,Unknown,0.89,194.237,3.2299000000000007,194.237,3.2299000000000007,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.9546770212133426,nf10k
857,300,87.0,-8.0,0,0,Acetone,2.065696649,20.0,22,CC(=O)C,O=[N+](C1=CC=C(Cl)C=C1)[O-],O=[N+](C1=CC=C(Cl)C=C1)[O-],Unknown,0.079500518,157.55599999999998,2.2481999999999998,157.55599999999998,2.2481999999999998,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.03550490457361586,nf10k
858,150,59.0,0.0,0,1,Methanol,0.7475,20.0,22,CO,COC1=CC=C(OC)C=C1,COC1=CC=C(OC)C=C1,Unknown,0.3,138.166,1.7038,138.166,1.7038,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.15428198203334137,nf10k
859,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22,CO,Cc1cc(nc(c1)C(C)(C)C)C(C)(C)C,Cc1cc(nc(c1)C(C)(C)C)C(C)(C)C,Unknown,1.0,205.34499999999997,3.985020000000003,205.34499999999997,3.985020000000003,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,3.0,nf10k
860,300,59.0,-37.5,0,0,Dimethylformamide,0.9,20.0,22,O=CN(C)C,NC1=CC=C(F)C=C1,NC1=CC=C(F)C=C1,Unknown,0.309457564,111.119,1.4079,111.119,1.4079,0.5,73.095,-1.01,0.92,944.0,36.7,17.4,13.7,11.3,77.0,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.16018116457107082,nf10k
861,150,59.0,0.0,0,1,Methanol,0.7475,20.0,22,CO,NC1=CC=CC(F)=C1,NC1=CC=CC(F)=C1,Unknown,0.36,111.119,1.4079,111.119,1.4079,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.19314197048118256,nf10k
862,500,82.0,0.0,0,1,Ethyl acetate,2.439741329,20.0,22,O(C(C)=O)CC,C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)N,C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)N,Unknown,0.054006524,212.25199999999998,2.5210999999999997,212.25199999999998,2.5210999999999997,0.5,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.023653012915374534,nf10k
863,300,59.0,-37.5,0,0,Acetonitrile,1.38,20.0,22,C(C)#N,C1=CC=C(C=C1)N,C1=CC=C(C=C1)N,Unknown,0.346599954,93.12899999999999,1.2687999999999997,93.12899999999999,1.2687999999999997,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.18415667880869938,nf10k
864,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22,CO,NC1=CC=C(OC)C(OC)=C1,NC1=CC=C(OC)C(OC)=C1,Unknown,0.73,153.181,1.286,153.181,1.286,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.5670307091255943,nf10k
865,300,59.0,-37.5,0,0,Ethanol,0.85,20.0,22,C(C)O,O=[N+](C1=C(Br)SC(Br)=C1[N+]([O-])=O)[O-],O=[N+](C1=C(Br)SC(Br)=C1[N+]([O-])=O)[O-],Unknown,0.549822568,331.9290000000001,3.0895000000000006,331.9290000000001,3.0895000000000006,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.3456526319923373,nf10k
866,500,82.0,0.0,0,1,Acetonitrile,2.328042328,20.0,22,C(C)#N,C1=CNC2=CC(=CC(=C21)F)F,C1=CNC2=CC(=CC(=C21)F)F,Unknown,0.101416188,153.13099999999994,2.4461000000000004,153.13099999999994,2.4461000000000004,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.04595836829012737,nf10k
867,500,59.0,-31.0,0,0,Methanol,0.15,40.0,25,CO,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(=O)[O-].CC(=O)[O-].[Pd+2],Unknown,0.905,224.50799999999998,-2.490099999999999,224.50799999999998,-2.490099999999999,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,1,0,0,0,0,0,DM500,0,1,DE,1.0177287669604316,nf10k
868,150,59.0,0.0,0,1,Methanol,0.7475,20.0,22,CO,C1(C2=CC=CC=C2)=NC=CN1,C1(C2=CC=CC=C2)=NC=CN1,Unknown,0.89,144.17700000000002,2.0766999999999993,144.17700000000002,2.0766999999999993,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.9546770212133426,nf10k
869,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22,CO,CC1=CC(Br)=C(C)C=C1Br,CC1=CC(Br)=C(C)C=C1Br,Unknown,0.79,263.96000000000004,3.8284400000000014,263.96000000000004,3.8284400000000014,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.6757175447023074,nf10k
870,220,-1.0,0.0,1,1,2-propanol,0.65,30.0,21,C(C)(C)O,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,Unknown,0.897,493.61500000000024,4.590320000000003,493.61500000000024,4.590320000000003,0.5,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,0,1,0,0,0,SM122,0,1,DE,0.9829666607012197,nf10k
871,500,59.0,-31.0,0,0,Acetone,0.06,26.0,25,CC(=O)C,O=C(OCC(OC(CCCCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCCCC)=O)CCCCCCCCCCCCCCCCC,O=C(OCC(OC(CCCCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCCCC)=O)CCCCCCCCCCCCCCCCC,Unknown,0.827,891.5009999999988,18.769099999999984,891.5009999999988,18.769099999999984,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,1,0,0,0,0,0,DM500,0,1,DE,0.7594507517174002,nf10k
872,300,59.0,-37.5,0,0,Acetonitrile,1.38,20.0,22,C(C)#N,C1=CC2=C(C=C1F)NC(=S)N2,C1=CC2=C(C=C1F)NC(=S)N2,Unknown,0.730586411,168.196,2.36459,168.196,2.36459,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.5679714877325249,nf10k
873,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22,CO,O=C(C1=CC=CC=C1)CBr,O=C(C1=CC=CC=C1)CBr,Unknown,0.47,199.04699999999997,2.2642000000000007,199.04699999999997,2.2642000000000007,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.2749054789185309,nf10k
874,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22,CO,[O-][N+](=O)c1cccc2ccccc12,[O-][N+](=O)c1cccc2ccccc12,Unknown,0.25,173.171,2.748000000000001,173.171,2.748000000000001,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.12436006299583162,nf10k
875,500,82.0,0.0,0,1,Acetone,1.84,10.0,25,CC(=O)C,CCCCCCCCCCCCCCCC(OCC(COC(CCCCCCCCCCCCCCC)=O)OC(CCCCCCCCCCCCCCC)=O)=O,CCCCCCCCCCCCCCCC(OCC(COC(CCCCCCCCCCCCCCC)=O)OC(CCCCCCCCCCCCCCC)=O)=O,Unknown,0.793,807.3389999999996,16.428499999999964,807.3389999999996,16.428499999999964,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,0,1,0,0,SS336,0,1,DE,0.6819366650372385,nf10k
876,300,59.0,-37.5,0,0,Methyl tert-butyl ether,0.42,20.0,22,CC(C)(C)OC,C=Cc1ccc(C(C)(C)C)cc1,C=Cc1ccc(C(C)(C)C)cc1,Unknown,0.068420286,160.26,3.627100000000002,160.26,3.627100000000002,0.5,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.030314035797332363,nf10k
877,300,59.0,-37.5,0,0,2-Methyltetrahydrofuran,0.43,20.0,22,CC1CCCO1,OC1=CC=C(NC(C)=O)C=C1,OC1=CC=C(NC(C)=O)C=C1,Unknown,0.384506622,151.16500000000002,1.3505999999999998,151.16500000000002,1.3505999999999998,0.5,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.2100715839725556,nf10k
878,300,87.0,-8.0,0,0,Acetonitrile,2.142857143,20.0,22,C(C)#N,C1=CC2=C(C=C1F)NC(=S)N2,C1=CC2=C(C=C1F)NC(=S)N2,Unknown,0.964261582,168.196,2.36459,168.196,2.36459,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,1.4348795488648005,nf10k
