,Unnamed: 0,id,solvent,permeance,pressure,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,temperature,solvent_smiles,solute_smiles,secondary_solute_smiles,solute_category,rejection,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,secondary_solute_ratio,source,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,membrane_DM150,membrane_DM300,membrane_DM500,membrane_GMT-oNF-2,membrane_PBI,membrane_PMPerformance,membrane_PMS600,membrane_SM122,membrane_SS150101,membrane_SS336,membrane,process_configuration_CF,process_configuration_DE,process_configuration,nlc_rejection,test_standard,test_solute_disjoint,test_solute_disjoint_outer_val,rejection_mcmpnn_ft_v40_fold4,rejection_mcmpnn_ft_v40_fold3,rejection_mcmpnn_ft_v40_fold0,is_augmented,id_original,loss_weight,rejection_mcmpnn_ft_v40_fold2,Unnamed: 0.1,rejection_mcmpnn_ft_v40_fold1
1642,1642,1642,Methanol,2.44680678,20.0,300,-1.0,0.0,1,1,21.0,CO,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,metal_catalyst,0.061601521,863.9219999999999,7.073900000000002,863.9219999999999,7.073900000000002,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,0,0,1,0,SS150101,1,0,CF,0.0271501473276067,0,0,0,0.06471294,0.07391137,0.06884715,0.0,1642.0,0.4942239997861884,0.10486239,815.0,0.048430562
1643,1643,1643,Methanol,2.44680678,20.0,300,-1.0,0.0,1,1,21.0,CO,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,organocatalyst,0.245687901,658.1640000000001,11.374659999999984,658.1640000000001,11.374659999999984,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,0,0,1,0,SS150101,1,0,CF,0.1218735584818985,1,0,0,0.23772576,0.28525847,0.2751787,0.0,1643.0,1.0,0.33645895,1736.0,0.34552777
1644,1644,1644,Methanol,2.44680678,20.0,300,-1.0,0.0,1,1,21.0,CO,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1,metal_catalyst,0.23490471,825.1129999999998,9.816179999999996,825.1129999999998,9.816179999999996,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,0,0,1,0,SS150101,1,0,CF,0.1157172077207577,0,0,0,0.20134667,0.2820126,0.2232624,0.0,1644.0,0.5372200217526171,0.28546107,248.0,0.2412554
1645,1645,1645,Methanol,2.44680678,20.0,300,-1.0,0.0,1,1,21.0,CO,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,metal_catalyst,0.233426168,603.7570000000002,9.4095,603.7570000000002,9.4095,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,0,0,1,0,SS150101,1,0,CF,0.1148798395797664,0,0,0,0.2042025,0.28154162,0.2036671,0.0,1645.0,0.5355240359024012,0.22650543,519.0,0.30843726
1646,1646,1646,Methanol,0.252644701,20.0,500,82.0,0.0,0,1,21.0,CO,[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],metal_catalyst,0.535111288,327.009,2.633300000000001,327.009,2.633300000000001,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.3317178119288991,0,0,0,0.5251633,0.5134914,0.51694113,0.0,1646.0,0.9082741026083416,0.5908126,980.0,0.5378096
1647,1647,1647,Methanol,0.252644701,20.0,500,82.0,0.0,0,1,21.0,CO,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,metal_catalyst,0.607927917,694.6640000000001,5.103000000000002,694.6640000000001,5.103000000000002,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.4055277998064363,0,0,0,0.6023603,0.62933636,0.60070103,0.0,1647.0,0.9982434166966592,0.64501005,853.0,0.6096071
1648,1648,1648,Methanol,0.252644701,20.0,500,82.0,0.0,0,1,21.0,CO,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,metal_catalyst,-0.031739632,863.9219999999999,7.073900000000002,863.9219999999999,7.073900000000002,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,-0.013990843650763,0,0,0,-0.0071728826,-0.045428455,-0.04807216,0.0,1648.0,0.4942239997861884,0.051151603,1135.0,-0.01502651
1649,1649,1649,Methanol,0.252644701,20.0,500,82.0,0.0,0,1,21.0,CO,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,organocatalyst,0.608639543,658.1640000000001,11.374659999999984,658.1640000000001,11.374659999999984,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.406314768295279,0,0,0,0.6588612,0.61615473,0.60884565,0.0,1649.0,0.998879393328452,0.6219004,63.0,0.6013423
1650,1650,1650,Methanol,0.252644701,20.0,500,82.0,0.0,0,1,21.0,CO,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1,metal_catalyst,0.637426797,825.1129999999998,9.816179999999996,825.1129999999998,9.816179999999996,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.4394081337506754,0,0,0,0.63457566,0.63184214,0.637549,0.0,1650.0,1.0346910528536912,0.66020757,951.0,0.6287505
1651,1651,1651,Methanol,0.252644701,20.0,500,82.0,0.0,0,1,21.0,CO,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,metal_catalyst,0.524040226,603.7570000000002,9.4095,603.7570000000002,9.4095,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.321518247095108,1,0,0,0.580023,0.5530651,0.5390006,0.0,1651.0,1.0,0.6401761,2067.0,0.5766583
1652,1652,1652,Methanol,0.082560213,30.0,150,59.0,0.0,0,1,21.0,CO,[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],metal_catalyst,0.989279161,327.009,2.633300000000001,327.009,2.633300000000001,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,1.9310412995782744,0,0,0,0.95316446,0.9975619,0.9866946,0.0,1652.0,1.4690679637439523,0.9932044,227.0,0.99052227
1653,1653,1653,Methanol,0.082560213,30.0,150,59.0,0.0,0,1,21.0,CO,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,metal_catalyst,0.993287381,694.6640000000001,5.103000000000002,694.6640000000001,5.103000000000002,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,2.112798122064746,0,0,0,0.9814093,1.0,0.9846579,0.0,1653.0,1.4743781558305131,0.98664826,98.0,0.99169266
1654,1654,1654,Methanol,0.082560213,30.0,150,59.0,0.0,0,1,21.0,CO,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,metal_catalyst,0.832316393,863.9219999999999,7.073900000000002,863.9219999999999,7.073900000000002,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,0.7729271209400312,0,0,0,0.7519597,0.8392936,0.82073665,0.0,1654.0,1.2751782685982942,0.8407352,273.0,0.8223502
1655,1655,1655,Methanol,0.082560213,30.0,150,59.0,0.0,0,1,21.0,CO,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,organocatalyst,0.99028161,658.1640000000001,11.374659999999984,658.1640000000001,11.374659999999984,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,1.9698704447390905,0,0,0,0.97978354,1.0,0.98547375,0.0,1655.0,1.470306248042106,0.97894216,139.0,0.98597264
1656,1656,1656,Methanol,0.082560213,30.0,150,59.0,0.0,0,1,21.0,CO,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1,metal_catalyst,0.992358405,825.1129999999998,9.816179999999996,825.1129999999998,9.816179999999996,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,2.0634060913442487,0,0,0,0.9813416,0.9912648,0.9926493,0.0,1656.0,1.47323035024445,0.99142504,1409.0,0.9851572
1657,1657,1657,Methanol,0.082560213,30.0,150,59.0,0.0,0,1,21.0,CO,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,metal_catalyst,0.938532792,603.7570000000002,9.4095,603.7570000000002,9.4095,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,1.2043479046076966,0,0,0,0.9231804,0.9318938,0.9321733,0.0,1657.0,1.4063830471836185,0.94303024,214.0,0.9393421
1658,1658,1658,Methanol,0.388464033,30.0,300,59.0,-37.5,0,0,21.0,CO,[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],metal_catalyst,0.979382123,327.009,2.633300000000001,327.009,2.633300000000001,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,1.665186958507446,0,0,0,0.9348282,0.98294425,0.97843003,0.0,1658.0,1.4568425570114143,1.0,356.0,0.9748515
1659,1659,1659,Methanol,0.388464033,30.0,300,59.0,-37.5,0,0,21.0,CO,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,metal_catalyst,0.990100129,694.6640000000001,5.103000000000002,694.6640000000001,5.103000000000002,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,1.962578641905219,0,0,0,0.9742718,1.0,0.9800146,0.0,1659.0,1.470440114751097,0.98684907,994.0,0.993191
1660,1660,1660,Methanol,0.388464033,30.0,300,59.0,-37.5,0,0,21.0,CO,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,metal_catalyst,0.688178895,863.9219999999999,7.073900000000002,863.9219999999999,7.073900000000002,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.5047039542188356,0,0,0,0.6709852,0.70721817,0.6695688,0.0,1660.0,1.0973983150314426,0.71676946,1114.0,0.6896795
1661,1661,1661,Methanol,0.388464033,30.0,300,59.0,-37.5,0,0,21.0,CO,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,organocatalyst,0.99222776,658.1640000000001,11.374659999999984,658.1640000000001,11.374659999999984,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,2.0568894949550924,0,0,0,0.9651977,0.9926951,0.98704183,0.0,1661.0,1.4730689305083198,0.9888085,362.0,0.9947135
1662,1662,1662,Methanol,0.388464033,30.0,300,59.0,-37.5,0,0,21.0,CO,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1,metal_catalyst,0.985501572,825.1129999999998,9.816179999999996,825.1129999999998,9.816179999999996,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,1.8097123499295755,1,0,0,0.96825683,0.96783864,0.9808122,0.0,1662.0,1.0,0.99437433,2847.0,0.9913802
1663,1663,1663,Methanol,0.388464033,30.0,300,59.0,-37.5,0,0,21.0,CO,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,metal_catalyst,0.985095005,603.7570000000002,9.4095,603.7570000000002,9.4095,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,1.7984664630842984,0,0,0,0.958465,0.9580791,0.98059106,0.0,1663.0,1.4642559837443323,0.9831528,69.0,0.98503965
1664,1664,1664,Methanol,0.083223803,30.0,300,87.0,-8.0,0,0,21.0,CO,[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],metal_catalyst,0.754577177,327.009,2.633300000000001,327.009,2.633300000000001,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.6083190714916228,0,0,0,0.7385335,0.55749536,0.7461192,0.0,1664.0,1.179437376303871,0.7799083,664.0,0.74283653
1665,1665,1665,Methanol,0.083223803,30.0,300,87.0,-8.0,0,0,21.0,CO,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,metal_catalyst,0.812104633,694.6640000000001,5.103000000000002,694.6640000000001,5.103000000000002,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.7237786938039975,0,0,0,0.8085238,0.8032907,0.81041205,0.0,1665.0,1.2505159998084805,0.835092,961.0,0.5919104
1666,1666,1666,Methanol,0.083223803,30.0,300,87.0,-8.0,0,0,21.0,CO,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,metal_catalyst,-0.102521605,863.9219999999999,7.073900000000002,863.9219999999999,7.073900000000002,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,-0.0427808402982449,0,0,0,-0.23169303,-0.14068735,-0.12524956,0.0,1666.0,0.4941036593994276,-0.06868529,170.0,-0.079505146
1667,1667,1667,Methanol,0.083223803,30.0,300,87.0,-8.0,0,0,21.0,CO,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,organocatalyst,0.816178311,658.1640000000001,11.374659999999984,658.1640000000001,11.374659999999984,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.7332470652571034,0,0,0,0.7925869,0.8094456,0.81712705,0.0,1667.0,1.2555492733959834,0.8257578,3.0,0.69641745
1668,1668,1668,Methanol,0.083223803,30.0,300,87.0,-8.0,0,0,21.0,CO,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1,metal_catalyst,0.866889187,825.1129999999998,9.816179999999996,825.1129999999998,9.816179999999996,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.8725362047217518,0,0,0,0.8562253,0.8502242,0.8523474,0.0,1668.0,1.3182056033194367,0.8722167,906.0,0.8654573
1669,1669,1669,Methanol,0.083223803,30.0,300,87.0,-8.0,0,0,21.0,CO,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,metal_catalyst,0.801705044,603.7570000000002,9.4095,603.7570000000002,9.4095,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.7005036928152546,0,0,0,0.77724934,0.7940165,0.7921105,0.0,1669.0,1.2376666836291996,0.80496633,870.0,0.65381217
1670,1670,1670,Methanol,1.224106423,30.0,300,-1.0,0.0,1,1,21.0,CO,[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],metal_catalyst,0.005330699,327.009,2.633300000000001,327.009,2.633300000000001,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,1,0,0,0,0,PMPerformance,1,0,CF,0.0018848830613828,0,0,0,-0.03370899,0.04071656,-0.017442048,0.0,1670.0,0.4942239997861884,0.061152667,978.0,0.042559385
1671,1671,1671,Methanol,1.224106423,30.0,300,-1.0,0.0,1,1,21.0,CO,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,metal_catalyst,0.110225657,694.6640000000001,5.103000000000002,694.6640000000001,5.103000000000002,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,1,0,0,0,0,PMPerformance,1,0,CF,0.0502323004547846,0,0,0,0.09155437,0.14709347,0.096107185,0.0,1671.0,0.4942239997861884,0.30650258,660.0,0.09566209
1672,1672,1672,Methanol,1.224106423,30.0,300,-1.0,0.0,1,1,21.0,CO,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,metal_catalyst,-0.209676846,863.9219999999999,7.073900000000002,863.9219999999999,7.073900000000002,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,1,0,0,0,0,PMPerformance,1,0,CF,-0.0830282366792564,0,0,0,-0.2158603,-0.16260588,-0.014698088,0.0,1672.0,0.4942239997861884,-0.17424452,903.0,-0.2072857
1673,1673,1673,Methanol,1.224106423,30.0,300,-1.0,0.0,1,1,21.0,CO,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,organocatalyst,0.154494545,658.1640000000001,11.374659999999984,658.1640000000001,11.374659999999984,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,1,0,0,0,0,PMPerformance,1,0,CF,0.0723702388914128,0,0,0,0.23010227,0.18710446,0.15127397,0.0,1673.0,0.4941036593994276,0.20920512,2.0,0.13987952
