,Unnamed: 0,id,solvent,permeance,pressure,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,temperature,solvent_smiles,solute_smiles,secondary_solute_smiles,solute_category,rejection,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,secondary_solute_ratio,source,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,membrane_DM150,membrane_DM300,membrane_DM500,membrane_GMT-oNF-2,membrane_PMPerformance,membrane_SM122,membrane_SS150101,membrane_SS336,membrane,process_configuration_CF,process_configuration_DE,process_configuration,nlc_rejection,test_standard,test_solute_disjoint,test_solute_disjoint_outer_val,rejection_mcmpnn_combi_v42d_fold1,id_original,loss_weight,rejection_mcmpnn_combi_v42d_fold3,rejection_mcmpnn_combi_v42d_fold4,Unnamed: 0.1,rejection_mcmpnn_combi_v42d_fold0,is_augmented,rejection_mcmpnn_combi_v42d_fold2
1404,1404,1404,Ethyl acetate,0.022133376,10.0,150,59.0,0.0,0,1,21.0,O(C(C)=O)CC,Oc(c([Si](c1ccccc1)(c2ccccc2)c3ccccc3)c4)c(c5c(O)c([Si](c6ccccc6)(c7ccccc7)c8ccccc8)cc9c5cccc9)c%10c4cccc%10,Oc(c([Si](c1ccccc1)(c2ccccc2)c3ccccc3)c4)c(c5c(O)c([Si](c6ccccc6)(c7ccccc7)c8ccccc8)cc9c5cccc9)c%10c4cccc%10,organocatalyst,0.998801753,803.1220000000002,7.826000000000009,803.1220000000002,7.826000000000009,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,1,0,0,0,0,0,0,0,DM150,1,0,CF,2.657923510861468,0,0,0,1.0,1404.0,9.354593980518704,0.8911183,0.9980799,1743.0,1.0,0.0,0.9859786
1405,1405,1405,Ethyl acetate,0.0725,10.0,300,59.0,-37.5,0,0,21.0,O(C(C)=O)CC,CC(c1ccc(c2cc3c(CCCC3)c(c4c(O5)c(c6ccc(C(C)(C)C)cc6)cc7c4CCCC7)c2OP5(O)=O)cc1)(C)C,CC(c1ccc(c2cc3c(CCCC3)c(c4c(O5)c(c6ccc(C(C)(C)C)cc6)cc7c4CCCC7)c2OP5(O)=O)cc1)(C)C,organocatalyst,0.998956212,620.7700000000004,10.911799999999989,620.7700000000004,10.911799999999989,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,1,0,0,0,0,0,0,DM300,1,0,CF,2.689564155115193,0,0,0,1.0,1405.0,11.855042675197964,0.8989558,0.9948459,1934.0,1.0,0.0,0.98538744
1406,1406,1406,Ethyl acetate,0.0725,10.0,300,59.0,-37.5,0,0,21.0,O(C(C)=O)CC,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,ligand,0.999231626,325.348,4.424800000000004,325.348,4.424800000000004,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,1,0,0,0,0,0,0,DM300,1,0,CF,2.752425879052047,0,0,0,0.8529161,1406.0,0.6570266074018346,0.9445534,1.0,2139.0,0.9639045,0.0,0.8793705
1407,1407,1407,Ethyl acetate,0.0725,10.0,300,59.0,-37.5,0,0,21.0,O(C(C)=O)CC,Oc(c(c1ccccc1)c2)c(c3c(O)c(c4ccccc4)cc5c3cccc5)c6c2cccc6,Oc(c(c1ccccc1)c2)c(c3c(O)c(c4ccccc4)cc5c3cccc5)c6c2cccc6,organocatalyst,0.998616119,438.5260000000001,8.405200000000002,438.5260000000001,8.405200000000002,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,1,0,0,0,0,0,0,DM300,1,0,CF,2.622715427762866,0,0,0,1.0,1407.0,15.397945469467734,0.8948685,0.909389,1053.0,0.9938837,0.0,0.9854506
1408,1408,1408,Ethyl acetate,0.0725,10.0,300,59.0,-37.5,0,0,21.0,O(C(C)=O)CC,O=P1(O)Oc(c(c2c(C(C)C)cc(C(C)C)cc2C(C)C)c3)c(c4c(O1)c(c5c(C(C)C)cc(C(C)C)cc5C(C)C)cc6c4cccc6)c7c3cccc7,O=P1(O)Oc(c(c2c(C(C)C)cc(C(C)C)cc2C(C)C)c3)c(c4c(O1)c(c5c(C(C)C)cc(C(C)C)cc5C(C)C)cc6c4cccc6)c7c3cccc7,organocatalyst,0.997044319,752.9760000000002,15.60599999999996,752.9760000000002,15.60599999999996,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,1,0,0,0,0,0,0,DM300,1,0,CF,2.402778738694109,0,0,0,1.0,1408.0,11.836138254103547,0.89138615,0.98702157,2158.0,1.0,0.0,1.0
1409,1409,1409,Ethyl acetate,0.0725,10.0,300,59.0,-37.5,0,0,21.0,O(C(C)=O)CC,Oc(c([Si](c1ccccc1)(c2ccccc2)c3ccccc3)c4)c(c5c(O)c([Si](c6ccccc6)(c7ccccc7)c8ccccc8)cc9c5cccc9)c%10c4cccc%10,Oc(c([Si](c1ccccc1)(c2ccccc2)c3ccccc3)c4)c(c5c(O)c([Si](c6ccccc6)(c7ccccc7)c8ccccc8)cc9c5cccc9)c%10c4cccc%10,organocatalyst,0.996785613,803.1220000000002,7.826000000000009,803.1220000000002,7.826000000000009,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,1,0,0,0,0,0,0,DM300,1,0,CF,2.375265586372111,0,0,0,1.0,1409.0,11.833580220174008,0.90726244,0.9928446,2937.0,1.0,0.0,0.9898962
1410,1410,1410,Ethyl acetate,3.733,10.0,300,87.0,-8.0,0,0,21.0,O(C(C)=O)CC,CC(c1ccc(c2cc3c(CCCC3)c(c4c(O5)c(c6ccc(C(C)(C)C)cc6)cc7c4CCCC7)c2OP5(O)=O)cc1)(C)C,CC(c1ccc(c2cc3c(CCCC3)c(c4c(O5)c(c6ccc(C(C)(C)C)cc6)cc7c4CCCC7)c2OP5(O)=O)cc1)(C)C,organocatalyst,0.106051097,620.7700000000004,10.911799999999989,620.7700000000004,10.911799999999989,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.0482017599674736,0,0,0,0.0042899847,1410.0,2.118348536575496,0.04988718,0.15361631,3106.0,0.14315826,0.0,0.0460487
1411,1411,1411,Ethyl acetate,3.733,10.0,300,87.0,-8.0,0,0,21.0,O(C(C)=O)CC,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,ligand,-0.507466472,325.348,4.424800000000004,325.348,4.424800000000004,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,-0.1785356617518366,0,0,0,0.12124482,1411.0,0.2588505693072301,-0.35160094,-0.44026417,402.0,-0.23758167,0.0,0.1273644
1412,1412,1412,Ethyl acetate,3.733,10.0,300,87.0,-8.0,0,0,21.0,O(C(C)=O)CC,Oc(c(c1ccccc1)c2)c(c3c(O)c(c4ccccc4)cc5c3cccc5)c6c2cccc6,Oc(c(c1ccccc1)c2)c(c3c(O)c(c4ccccc4)cc5c3cccc5)c6c2cccc6,organocatalyst,-0.032268568,438.5260000000001,8.405200000000002,438.5260000000001,8.405200000000002,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,-0.0142132183645699,0,0,0,0.023478985,1412.0,1.7307775959993157,-0.030161917,0.063179076,926.0,0.03178209,0.0,-0.05150336
1413,1413,1413,Ethyl acetate,3.733,10.0,300,87.0,-8.0,0,0,21.0,O(C(C)=O)CC,O=P1(O)Oc(c(c2c(C(C)C)cc(C(C)C)cc2C(C)C)c3)c(c4c(O1)c(c5c(C(C)C)cc(C(C)C)cc5C(C)C)cc6c4cccc6)c7c3cccc7,O=P1(O)Oc(c(c2c(C(C)C)cc(C(C)C)cc2C(C)C)c3)c(c4c(O1)c(c5c(C(C)C)cc(C(C)C)cc5C(C)C)cc6c4cccc6)c7c3cccc7,organocatalyst,0.00293132,752.9760000000002,15.60599999999996,752.9760000000002,15.60599999999996,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.0008395726217065,1,0,0,0.13419744,1413.0,2.118348536575496,-0.019536138,-0.026786268,1838.0,0.059110254,0.0,0.053268313
1414,1414,1414,Ethyl acetate,3.733,10.0,300,87.0,-8.0,0,0,21.0,O(C(C)=O)CC,Oc(c([Si](c1ccccc1)(c2ccccc2)c3ccccc3)c4)c(c5c(O)c([Si](c6ccccc6)(c7ccccc7)c8ccccc8)cc9c5cccc9)c%10c4cccc%10,Oc(c([Si](c1ccccc1)(c2ccccc2)c3ccccc3)c4)c(c5c(O)c([Si](c6ccccc6)(c7ccccc7)c8ccccc8)cc9c5cccc9)c%10c4cccc%10,organocatalyst,-0.032519798,803.1220000000002,7.826000000000009,803.1220000000002,7.826000000000009,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,-0.014318800343858,0,0,0,0.08164731,1414.0,2.118348536575496,0.361532,-0.022034407,9.0,0.060336858,0.0,-0.05779761
1415,1415,1415,Ethyl acetate,2.03638048,10.0,300,-1.0,0.0,1,1,21.0,O(C(C)=O)CC,CC(c1ccc(c2cc3c(CCCC3)c(c4c(O5)c(c6ccc(C(C)(C)C)cc6)cc7c4CCCC7)c2OP5(O)=O)cc1)(C)C,CC(c1ccc(c2cc3c(CCCC3)c(c4c(O5)c(c6ccc(C(C)(C)C)cc6)cc7c4CCCC7)c2OP5(O)=O)cc1)(C)C,organocatalyst,0.917571842,620.7700000000004,10.911799999999989,620.7700000000004,10.911799999999989,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,1,0,0,0,PMPerformance,1,0,CF,1.0786873450445709,1,0,0,0.78083473,1415.0,3.0164503729913816,0.8200792,0.91330713,585.0,0.6576469,0.0,0.91423523
1416,1416,1416,Ethyl acetate,2.03638048,10.0,300,-1.0,0.0,1,1,21.0,O(C(C)=O)CC,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,ligand,-0.477434466,325.348,4.424800000000004,325.348,4.424800000000004,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,1,0,0,0,PMPerformance,1,0,CF,-0.1698020784831314,0,0,0,0.047763437,1416.0,0.6235876974530219,-0.42628664,-0.45687252,2478.0,-0.34207046,0.0,0.39498
1417,1417,1417,Ethyl acetate,2.03638048,10.0,300,-1.0,0.0,1,1,21.0,O(C(C)=O)CC,Oc(c(c1ccccc1)c2)c(c3c(O)c(c4ccccc4)cc5c3cccc5)c6c2cccc6,Oc(c(c1ccccc1)c2)c(c3c(O)c(c4ccccc4)cc5c3cccc5)c6c2cccc6,organocatalyst,0.389381502,438.5260000000001,8.405200000000002,438.5260000000001,8.405200000000002,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,1,0,0,0,PMPerformance,1,0,CF,0.2135193881095542,0,0,0,0.5440721,1417.0,1.6913748974258225,0.37349224,0.68145,954.0,0.4857888,0.0,0.36844474
1418,1418,1418,Ethyl acetate,2.03638048,10.0,300,-1.0,0.0,1,1,21.0,O(C(C)=O)CC,O=P1(O)Oc(c(c2c(C(C)C)cc(C(C)C)cc2C(C)C)c3)c(c4c(O1)c(c5c(C(C)C)cc(C(C)C)cc5C(C)C)cc6c4cccc6)c7c3cccc7,O=P1(O)Oc(c(c2c(C(C)C)cc(C(C)C)cc2C(C)C)c3)c(c4c(O1)c(c5c(C(C)C)cc(C(C)C)cc5C(C)C)cc6c4cccc6)c7c3cccc7,organocatalyst,0.574163013,752.9760000000002,15.60599999999996,752.9760000000002,15.60599999999996,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,1,0,0,0,PMPerformance,1,0,CF,0.3697379543974926,0,0,0,0.7039189,1418.0,2.0895518494282017,0.4397549,0.539292,3657.0,0.6699687,0.0,0.8925322
1419,1419,1419,Ethyl acetate,2.03638048,10.0,300,-1.0,0.0,1,1,21.0,O(C(C)=O)CC,Oc(c([Si](c1ccccc1)(c2ccccc2)c3ccccc3)c4)c(c5c(O)c([Si](c6ccccc6)(c7ccccc7)c8ccccc8)cc9c5cccc9)c%10c4cccc%10,Oc(c([Si](c1ccccc1)(c2ccccc2)c3ccccc3)c4)c(c5c(O)c([Si](c6ccccc6)(c7ccccc7)c8ccccc8)cc9c5cccc9)c%10c4cccc%10,organocatalyst,0.810885732,803.1220000000002,7.826000000000009,803.1220000000002,7.826000000000009,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,1,0,0,0,PMPerformance,1,0,CF,0.7209852882837466,0,0,0,0.7780821,1419.0,2.728492727488624,0.82921237,0.79493433,769.0,0.81003916,0.0,0.8053497
1420,1420,1420,Ethyl acetate,0.170054086,10.0,300,-1.0,0.0,1,1,21.0,O(C(C)=O)CC,CC(c1ccc(c2cc3c(CCCC3)c(c4c(O5)c(c6ccc(C(C)(C)C)cc6)cc7c4CCCC7)c2OP5(O)=O)cc1)(C)C,CC(c1ccc(c2cc3c(CCCC3)c(c4c(O5)c(c6ccc(C(C)(C)C)cc6)cc7c4CCCC7)c2OP5(O)=O)cc1)(C)C,organocatalyst,0.76607261,620.7700000000004,10.911799999999989,620.7700000000004,10.911799999999989,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,0,0,1,0,SS150101,1,0,CF,0.6290663462177155,0,0,0,0.6969832,1420.0,3.2853190449764296,0.67540026,0.7732585,3990.0,0.7443118,0.0,0.75767374
1421,1421,1421,Ethyl acetate,0.170054086,10.0,300,-1.0,0.0,1,1,21.0,O(C(C)=O)CC,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,ligand,0.263740026,325.348,4.424800000000004,325.348,4.424800000000004,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,0,0,1,0,SS150101,1,0,CF,0.1323793433962226,0,0,0,0.4948524,1421.0,0.910875828576744,0.23451433,0.27963644,523.0,0.4020756,0.0,0.56682855
1422,1422,1422,Ethyl acetate,0.170054086,10.0,300,-1.0,0.0,1,1,21.0,O(C(C)=O)CC,Oc(c(c1ccccc1)c2)c(c3c(O)c(c4ccccc4)cc5c3cccc5)c6c2cccc6,Oc(c(c1ccccc1)c2)c(c3c(O)c(c4ccccc4)cc5c3cccc5)c6c2cccc6,organocatalyst,0.593870961,438.5260000000001,8.405200000000002,438.5260000000001,8.405200000000002,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,0,0,1,0,SS150101,1,0,CF,0.3902679199058267,0,0,0,0.65176857,1422.0,3.197849820659701,0.5201186,0.64298445,29.0,0.61552566,0.0,0.5687518
1423,1423,1423,Ethyl acetate,0.170054086,10.0,300,-1.0,0.0,1,1,21.0,O(C(C)=O)CC,O=P1(O)Oc(c(c2c(C(C)C)cc(C(C)C)cc2C(C)C)c3)c(c4c(O1)c(c5c(C(C)C)cc(C(C)C)cc5C(C)C)cc6c4cccc6)c7c3cccc7,O=P1(O)Oc(c(c2c(C(C)C)cc(C(C)C)cc2C(C)C)c3)c(c4c(O1)c(c5c(C(C)C)cc(C(C)C)cc5C(C)C)cc6c4cccc6)c7c3cccc7,organocatalyst,0.729518121,752.9760000000002,15.60599999999996,752.9760000000002,15.60599999999996,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,0,0,1,0,SS150101,1,0,CF,0.5662591535998156,0,0,0,0.7079505,1423.0,3.161008348608501,0.61779696,0.72119224,2568.0,0.7793706,0.0,0.7347367
1424,1424,1424,Ethyl acetate,0.170054086,10.0,300,-1.0,0.0,1,1,21.0,O(C(C)=O)CC,Oc(c([Si](c1ccccc1)(c2ccccc2)c3ccccc3)c4)c(c5c(O)c([Si](c6ccccc6)(c7ccccc7)c8ccccc8)cc9c5cccc9)c%10c4cccc%10,Oc(c([Si](c1ccccc1)(c2ccccc2)c3ccccc3)c4)c(c5c(O)c([Si](c6ccccc6)(c7ccccc7)c8ccccc8)cc9c5cccc9)c%10c4cccc%10,organocatalyst,0.707009467,803.1220000000002,7.826000000000009,803.1220000000002,7.826000000000009,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,0,0,1,0,SS150101,1,0,CF,0.5316666543907597,0,0,0,0.71709865,1424.0,3.084463264007682,0.6953897,0.700884,3606.0,0.75518626,0.0,0.70635384
1425,1425,1425,Ethyl acetate,0.99517837,10.0,500,82.0,0.0,0,1,21.0,O(C(C)=O)CC,CC(c1ccc(c2cc3c(CCCC3)c(c4c(O5)c(c6ccc(C(C)(C)C)cc6)cc7c4CCCC7)c2OP5(O)=O)cc1)(C)C,CC(c1ccc(c2cc3c(CCCC3)c(c4c(O5)c(c6ccc(C(C)(C)C)cc6)cc7c4CCCC7)c2OP5(O)=O)cc1)(C)C,organocatalyst,0.181386299,620.7700000000004,10.911799999999989,620.7700000000004,10.911799999999989,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.0863907903648363,0,0,0,0.105107725,1425.0,2.0012023539155828,0.1572189,0.23946834,4315.0,0.24003604,0.0,0.1357291
1426,1426,1426,Ethyl acetate,0.99517837,10.0,500,82.0,0.0,0,1,21.0,O(C(C)=O)CC,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,ligand,-0.278735065,325.348,4.424800000000004,325.348,4.424800000000004,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,0,0,0,1,SS336,1,0,CF,-0.1071200698683582,0,0,0,0.1491774,1426.0,0.2640108646326627,-0.25409824,-0.24329537,4585.0,-0.18193054,0.0,0.20890158
1427,1427,1427,Ethyl acetate,0.99517837,10.0,500,82.0,0.0,0,1,21.0,O(C(C)=O)CC,Oc(c(c1ccccc1)c2)c(c3c(O)c(c4ccccc4)cc5c3cccc5)c6c2cccc6,Oc(c(c1ccccc1)c2)c(c3c(O)c(c4ccccc4)cc5c3cccc5)c6c2cccc6,organocatalyst,0.156100665,438.5260000000001,8.405200000000002,438.5260000000001,8.405200000000002,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.0731950317110287,0,0,0,0.1837984,1427.0,1.9937936924561848,0.11636639,0.2604454,93.0,0.13895124,0.0,0.13532478
1428,1428,1428,Ethyl acetate,0.99517837,10.0,500,82.0,0.0,0,1,21.0,O(C(C)=O)CC,O=P1(O)Oc(c(c2c(C(C)C)cc(C(C)C)cc2C(C)C)c3)c(c4c(O1)c(c5c(C(C)C)cc(C(C)C)cc5C(C)C)cc6c4cccc6)c7c3cccc7,O=P1(O)Oc(c(c2c(C(C)C)cc(C(C)C)cc2C(C)C)c3)c(c4c(O1)c(c5c(C(C)C)cc(C(C)C)cc5C(C)C)cc6c4cccc6)c7c3cccc7,organocatalyst,0.198047139,752.9760000000002,15.60599999999996,752.9760000000002,15.60599999999996,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.0953099501241861,0,0,0,0.17996344,1428.0,2.0012023539155828,0.1630598,0.17536041,3758.0,0.22104526,0.0,0.13109994
1429,1429,1429,Ethyl acetate,0.99517837,10.0,500,82.0,0.0,0,1,21.0,O(C(C)=O)CC,Oc(c([Si](c1ccccc1)(c2ccccc2)c3ccccc3)c4)c(c5c(O)c([Si](c6ccccc6)(c7ccccc7)c8ccccc8)cc9c5cccc9)c%10c4cccc%10,Oc(c([Si](c1ccccc1)(c2ccccc2)c3ccccc3)c4)c(c5c(O)c([Si](c6ccccc6)(c7ccccc7)c8ccccc8)cc9c5cccc9)c%10c4cccc%10,organocatalyst,0.154041388,803.1220000000002,7.826000000000009,803.1220000000002,7.826000000000009,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.0721378116518058,0,0,0,0.27129418,1429.0,2.0012023539155828,0.4624185,0.15412903,1515.0,0.21164289,0.0,0.12579834
1430,1430,1430,Ethyl acetate,0.022133376,20.0,150,59.0,0.0,0,1,21.0,O(C(C)=O)CC,CC(c1ccc(c2cc3c(CCCC3)c(c4c(O5)c(c6ccc(C(C)(C)C)cc6)cc7c4CCCC7)c2OP5(O)=O)cc1)(C)C,CC(c1ccc(c2cc3c(CCCC3)c(c4c(O5)c(c6ccc(C(C)(C)C)cc6)cc7c4CCCC7)c2OP5(O)=O)cc1)(C)C,organocatalyst,0.972411064,620.7700000000004,10.911799999999989,620.7700000000004,10.911799999999989,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,1,0,0,0,0,0,0,0,DM150,1,0,CF,1.5438020075635734,0,0,0,0.99087155,1430.0,9.148659863519509,0.87108374,0.97397465,3949.0,0.98549795,0.0,0.9632633
1431,1431,1431,Ethyl acetate,0.022133376,20.0,150,59.0,0.0,0,1,21.0,O(C(C)=O)CC,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,ligand,0.998767377,325.348,4.424800000000004,325.348,4.424800000000004,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,1,0,0,0,0,0,0,0,DM150,1,0,CF,2.651184605563804,0,0,0,0.95807767,1431.0,0.7559051098771081,0.9201603,1.0,2185.0,0.9823868,0.0,0.928205
1432,1432,1432,Ethyl acetate,0.022133376,20.0,150,59.0,0.0,0,1,21.0,O(C(C)=O)CC,Oc(c(c1ccccc1)c2)c(c3c(O)c(c4ccccc4)cc5c3cccc5)c6c2cccc6,Oc(c(c1ccccc1)c2)c(c3c(O)c(c4ccccc4)cc5c3cccc5)c6c2cccc6,organocatalyst,0.983544133,438.5260000000001,8.405200000000002,438.5260000000001,8.405200000000002,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,1,0,0,0,0,0,0,0,DM150,1,0,CF,1.7580585757260665,0,0,0,0.9820069,1432.0,8.513208823642989,0.8775689,0.9343655,406.0,0.98622257,0.0,0.9794029
1433,1433,1433,Ethyl acetate,0.022133376,20.0,150,59.0,0.0,0,1,21.0,O(C(C)=O)CC,O=P1(O)Oc(c(c2c(C(C)C)cc(C(C)C)cc2C(C)C)c3)c(c4c(O1)c(c5c(C(C)C)cc(C(C)C)cc5C(C)C)cc6c4cccc6)c7c3cccc7,O=P1(O)Oc(c(c2c(C(C)C)cc(C(C)C)cc2C(C)C)c3)c(c4c(O1)c(c5c(C(C)C)cc(C(C)C)cc5C(C)C)cc6c4cccc6)c7c3cccc7,organocatalyst,0.982897756,752.9760000000002,15.60599999999996,752.9760000000002,15.60599999999996,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,1,0,0,0,0,0,0,0,DM150,1,0,CF,1.7422675855501166,0,0,0,0.9866041,1433.0,9.230490529526849,0.8610576,0.9746554,996.0,1.0,0.0,1.0
1434,1434,1434,Ethyl acetate,0.022133376,20.0,150,59.0,0.0,0,1,21.0,O(C(C)=O)CC,Oc(c([Si](c1ccccc1)(c2ccccc2)c3ccccc3)c4)c(c5c(O)c([Si](c6ccccc6)(c7ccccc7)c8ccccc8)cc9c5cccc9)c%10c4cccc%10,Oc(c([Si](c1ccccc1)(c2ccccc2)c3ccccc3)c4)c(c5c(O)c([Si](c6ccccc6)(c7ccccc7)c8ccccc8)cc9c5cccc9)c%10c4cccc%10,organocatalyst,0.984972706,803.1220000000002,7.826000000000009,803.1220000000002,7.826000000000009,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,1,0,0,0,0,0,0,0,DM150,1,0,CF,1.7951397964275846,0,0,0,1.0,1434.0,9.246681959620524,0.88183784,0.9887115,3802.0,0.9989656,0.0,0.97426564
1435,1435,1435,Ethyl acetate,0.0725,20.0,300,59.0,-37.5,0,0,21.0,O(C(C)=O)CC,CC(c1ccc(c2cc3c(CCCC3)c(c4c(O5)c(c6ccc(C(C)(C)C)cc6)cc7c4CCCC7)c2OP5(O)=O)cc1)(C)C,CC(c1ccc(c2cc3c(CCCC3)c(c4c(O5)c(c6ccc(C(C)(C)C)cc6)cc7c4CCCC7)c2OP5(O)=O)cc1)(C)C,organocatalyst,0.993354615,620.7700000000004,10.911799999999989,620.7700000000004,10.911799999999989,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,1,0,0,0,0,0,0,DM300,1,0,CF,2.116600639857218,0,0,0,1.0,1435.0,11.799655188299264,0.89929134,0.9813404,4618.0,1.0,0.0,0.9788151
1436,1436,1436,Ethyl acetate,0.0725,20.0,300,59.0,-37.5,0,0,21.0,O(C(C)=O)CC,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,ligand,0.999644908,325.348,4.424800000000004,325.348,4.424800000000004,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,1,0,0,0,0,0,0,DM300,1,0,CF,2.8680312186375727,0,0,0,0.9174676,1436.0,0.6572530334437044,0.92112386,1.0,704.0,0.981244,0.0,0.89916396
1437,1437,1437,Ethyl acetate,0.0725,20.0,300,59.0,-37.5,0,0,21.0,O(C(C)=O)CC,Oc(c(c1ccccc1)c2)c(c3c(O)c(c4ccccc4)cc5c3cccc5)c6c2cccc6,Oc(c(c1ccccc1)c2)c(c3c(O)c(c4ccccc4)cc5c3cccc5)c6c2cccc6,organocatalyst,0.996471224,438.5260000000001,8.405200000000002,438.5260000000001,8.405200000000002,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,1,0,0,0,0,0,0,DM300,1,0,CF,2.344019159637148,1,0,0,1.0,1437.0,15.370391212751006,0.89305794,0.9291303,810.0,0.9899684,0.0,0.9891613
