,doi,year,journal,membrane,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solute_name,secondary_solute_name,secondary_solute_ratio,solvent,pressure,permeance,rejection,temperature,process_configuration,exclude,solute_smiles,secondary_solute_smiles,solute_category,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,batch,date,solute_identifier,secondary_solute_identifier,solute_type,solute_reactions
177,10.1002/cplu.201900553,2019,ChemPlusChem,PV46,600,-1,0,1,1,BIPHEPHOS,BIPHEPHOS,0.5,Toluene,10,2.4,0.88,27,CF,0,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,ligand,Cc1ccccc1,92.141,2.73,0.59,867,2.38,18,1.4,2,106.8,786.798,14.8568,786.798,14.8568,,,,,Phosphine ligand,hydroformylation
178,10.1002/cplu.201900553,2019,ChemPlusChem,PV46,600,-1,0,1,1,BIPHEPHOS,BIPHEPHOS,0.5,Toluene,20,2.4,0.9,27,CF,0,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,ligand,Cc1ccccc1,92.141,2.73,0.59,867,2.38,18,1.4,2,106.8,786.798,14.8568,786.798,14.8568,,,,,Phosphine ligand,hydroformylation
179,10.1002/cplu.201900553,2019,ChemPlusChem,PV46,600,-1,0,1,1,BIPHEPHOS,BIPHEPHOS,0.5,Toluene,30,2.4,0.92,27,CF,0,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,ligand,Cc1ccccc1,92.141,2.73,0.59,867,2.38,18,1.4,2,106.8,786.798,14.8568,786.798,14.8568,,,,,Phosphine ligand,hydroformylation
180,10.1002/cplu.201900553,2019,ChemPlusChem,PV46,600,-1,0,1,1,BIPHEPHOS,BIPHEPHOS,0.5,Toluene,40,2.4,0.95,27,CF,0,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,ligand,Cc1ccccc1,92.141,2.73,0.59,867,2.38,18,1.4,2,106.8,786.798,14.8568,786.798,14.8568,,,,,Phosphine ligand,hydroformylation
181,10.1002/cplu.201900553,2019,ChemPlusChem,PV46,600,-1,0,1,1,Rh(acac)(CO)2,Rh(acac)(CO)2,0.5,Toluene,10,2.4,0.2,27,CF,0,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,metal_catalyst,Cc1ccccc1,92.141,2.73,0.59,867,2.38,18,1.4,2,106.8,258.035,0.60719,258.035,0.60719,,,,,Transition metal complex,"hydroformylation, precursor"
182,10.1002/cplu.201900553,2019,ChemPlusChem,PV46,600,-1,0,1,1,Rh(acac)(CO)2,Rh(acac)(CO)2,0.5,Toluene,40,2.4,0.3,27,CF,0,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,metal_catalyst,Cc1ccccc1,92.141,2.73,0.59,867,2.38,18,1.4,2,106.8,258.035,0.60719,258.035,0.60719,,,,,Transition metal complex,"hydroformylation, precursor"
183,10.1002/cplu.201900553,2019,ChemPlusChem,PV46,600,-1,0,1,1,Rh(BIPHEPHOS),Rh(acac)(CO)2,0.01,Toluene,10,2.4,0.9,27,CF,0,COc1cc(c2cc(OC)cc(C(C)(C)C)c2O[P]34Oc5c(c6c(O3)cccc6)cccc5)c(O[P]7(Oc8c(c9c(O7)cccc9)cccc8)[Rh+]4%10O[C-](C=C(C)O%10)C)c(C(C)(C)C)c1,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,metal_catalyst,Cc1ccccc1,92.141,2.73,0.59,867,2.38,18,1.4,2,106.8,988.813,14.85539,258.035,0.60719,,,,,Transition metal complex,hydroformylation
184,10.1002/cplu.201900553,2019,ChemPlusChem,PV46,600,-1,0,1,1,A4N3 ligand,A4N3 ligand,0.5,Toluene,10,2.4,0.89,27,CF,0,Cc1c(C(C)(C)C)cc(C(C)(C)C)c(OP(Oc2c3ccccc3ccc2)Oc4c5ccccc5ccc4)c1c6c(OP(Oc7c8ccccc8ccc7)Oc9c%10ccccc%10ccc9)c(C(C)(C)C)cc(C(C)(C)C)c6C,Cc1c(C(C)(C)C)cc(C(C)(C)C)c(OP(Oc2c3ccccc3ccc2)Oc4c5ccccc5ccc4)c1c6c(OP(Oc7c8ccccc8ccc7)Oc9c%10ccccc%10ccc9)c(C(C)(C)C)cc(C(C)(C)C)c6C,ligand,Cc1ccccc1,92.141,2.73,0.59,867,2.38,18,1.4,2,106.8,1071.288,21.30064,1071.288,21.30064,,,,,Phosphine ligand,hydroformylation
185,10.1002/cplu.201900553,2019,ChemPlusChem,PV46,600,-1,0,1,1,Zhang ligand,Zhang ligand,0.5,Toluene,10,2.4,0.93,27,CF,0,c1(CP(c2ccccc2)c3ccccc3)c(c4c(CP(c5ccccc5)c6ccccc6)cccc4CP(c7ccccc7)c8ccccc8)c(CP(c9ccccc9)c%10ccccc%10)ccc1,c1(CP(c2ccccc2)c3ccccc3)c(c4c(CP(c5ccccc5)c6ccccc6)cccc4CP(c7ccccc7)c8ccccc8)c(CP(c9ccccc9)c%10ccccc%10)ccc1,ligand,Cc1ccccc1,92.141,2.73,0.59,867,2.38,18,1.4,2,106.8,947.032,13.8852,947.032,13.8852,,,,,Phosphine ligand,hydroformylation
186,10.1002/cplu.201900553,2019,ChemPlusChem,PV46,600,-1,0,1,1,Modified Biphephos,Modified Biphephos,0.5,Toluene,10,2.4,0.88,27,CF,0,O=C(/C=C/c1cc(c2cc(/C=C/C(OC)=O)cc(C(C)(C)C)c2OP3Oc4c(c5c(O3)cccc5)cccc4)c(OP6Oc7c(c8c(O6)cccc8)cccc7)c(C(C)(C)C)c1)OC,O=C(/C=C/c1cc(c2cc(/C=C/C(OC)=O)cc(C(C)(C)C)c2OP3Oc4c(c5c(O3)cccc5)cccc4)c(OP6Oc7c(c8c(O6)cccc8)cccc7)c(C(C)(C)C)c1)OC,ligand,Cc1ccccc1,92.141,2.73,0.59,867,2.38,18,1.4,2,106.8,894.894,15.212,894.894,15.212,,,,,Phosphine ligand,hydroformylation
187,10.1039/D4CY01148A,2025,Royal Society of Chemistry,SS315,300,-1,0,1,1,Rh(BIPHEPHOS),Rh(acac)(CO)2,0.01,Toluene-Octene-mix,40,2.89,0.98,40,CF,0,COc1cc(c2cc(OC)cc(C(C)(C)C)c2O[P]34Oc5c(c6c(O3)cccc6)cccc5)c(O[P]7(Oc8c(c9c(O7)cccc9)cccc8)[Rh+]4%10O[C-](C=C(C)O%10)C)c(C(C)(C)C)c1,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,metal_catalyst,Cc1ccccc1.C(CCC=C)CCC,97.15975,3.165,0.62675,829,2.31,17.325,1.3,2.1,119.6,988.813,14.85539,258.035,0.60719,,,,,Transition metal complex,hydroformylation
188,10.1039/D4CY01148A,2025,Royal Society of Chemistry,SS315,300,-1,0,1,1,BIPHEPHOS,Rh(BIPHEPHOS),0.2,Toluene-Octene-mix,40,2.89,0.98,40,CF,0,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,COc1cc(c2cc(OC)cc(C(C)(C)C)c2O[P]34Oc5c(c6c(O3)cccc6)cccc5)c(O[P]7(Oc8c(c9c(O7)cccc9)cccc8)[Rh+]4%10O[C-](C=C(C)O%10)C)c(C(C)(C)C)c1,ligand,Cc1ccccc1.C(CCC=C)CCC,97.15975,3.165,0.62675,829,2.31,17.325,1.3,2.1,119.6,786.798,14.8568,988.813,14.85539,,,,,Phosphine ligand,hydroformylation
189,10.1039/D4CY01148A,2025,Royal Society of Chemistry,PMS600,600,-1,0,1,1,Rh(BIPHEPHOS),Rh(acac)(CO)2,0.01,Toluene-Octene-mix,40,1.45,0.84,40,CF,0,COc1cc(c2cc(OC)cc(C(C)(C)C)c2O[P]34Oc5c(c6c(O3)cccc6)cccc5)c(O[P]7(Oc8c(c9c(O7)cccc9)cccc8)[Rh+]4%10O[C-](C=C(C)O%10)C)c(C(C)(C)C)c1,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,metal_catalyst,Cc1ccccc1.C(CCC=C)CCC,97.15975,3.165,0.62675,829,2.31,17.325,1.3,2.1,119.6,988.813,14.85539,258.035,0.60719,,,,,Transition metal complex,hydroformylation
190,10.1039/D4CY01148A,2025,Royal Society of Chemistry,PMS600,600,-1,0,1,1,BIPHEPHOS,Rh(BIPHEPHOS),0.2,Toluene-Octene-mix,40,1.45,0.84,40,CF,0,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,COc1cc(c2cc(OC)cc(C(C)(C)C)c2O[P]34Oc5c(c6c(O3)cccc6)cccc5)c(O[P]7(Oc8c(c9c(O7)cccc9)cccc8)[Rh+]4%10O[C-](C=C(C)O%10)C)c(C(C)(C)C)c1,ligand,Cc1ccccc1.C(CCC=C)CCC,97.15975,3.165,0.62675,829,2.31,17.325,1.3,2.1,119.6,786.798,14.8568,988.813,14.85539,,,,,Phosphine ligand,hydroformylation
191,10.1039/D4CY01148A,2025,Royal Society of Chemistry,PM280,280,-1,0,1,1,Rh(BIPHEPHOS),Rh(acac)(CO)2,0.01,Toluene-Octene-mix,40,1.16,0.95,40,CF,0,COc1cc(c2cc(OC)cc(C(C)(C)C)c2O[P]34Oc5c(c6c(O3)cccc6)cccc5)c(O[P]7(Oc8c(c9c(O7)cccc9)cccc8)[Rh+]4%10O[C-](C=C(C)O%10)C)c(C(C)(C)C)c1,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,metal_catalyst,Cc1ccccc1.C(CCC=C)CCC,97.15975,3.165,0.62675,829,2.31,17.325,1.3,2.1,119.6,988.813,14.85539,258.035,0.60719,,,,,Transition metal complex,hydroformylation
192,10.1039/D4CY01148A,2025,Royal Society of Chemistry,PM280,280,-1,0,1,1,BIPHEPHOS,Rh(BIPHEPHOS),0.2,Toluene-Octene-mix,40,1.16,0.94,40,CF,0,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,COc1cc(c2cc(OC)cc(C(C)(C)C)c2O[P]34Oc5c(c6c(O3)cccc6)cccc5)c(O[P]7(Oc8c(c9c(O7)cccc9)cccc8)[Rh+]4%10O[C-](C=C(C)O%10)C)c(C(C)(C)C)c1,ligand,Cc1ccccc1.C(CCC=C)CCC,97.15975,3.165,0.62675,829,2.31,17.325,1.3,2.1,119.6,786.798,14.8568,988.813,14.85539,,,,,Phosphine ligand,hydroformylation
193,10.1039/D4CY01148A,2025,Royal Society of Chemistry,GMT-oNF-2,300,87,-8,0,0,Rh(BIPHEPHOS),Rh(acac)(CO)2,0.01,Toluene-Octene-mix,40,2.32,0.87,40,CF,0,COc1cc(c2cc(OC)cc(C(C)(C)C)c2O[P]34Oc5c(c6c(O3)cccc6)cccc5)c(O[P]7(Oc8c(c9c(O7)cccc9)cccc8)[Rh+]4%10O[C-](C=C(C)O%10)C)c(C(C)(C)C)c1,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,metal_catalyst,Cc1ccccc1.C(CCC=C)CCC,97.15975,3.165,0.62675,829,2.31,17.325,1.3,2.1,119.6,988.813,14.85539,258.035,0.60719,,,,,Transition metal complex,hydroformylation
194,10.1039/D4CY01148A,2025,Royal Society of Chemistry,GMT-oNF-2,300,87,-8,0,0,BIPHEPHOS,Rh(BIPHEPHOS),0.2,Toluene-Octene-mix,40,2.32,0.81,40,CF,0,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,COc1cc(c2cc(OC)cc(C(C)(C)C)c2O[P]34Oc5c(c6c(O3)cccc6)cccc5)c(O[P]7(Oc8c(c9c(O7)cccc9)cccc8)[Rh+]4%10O[C-](C=C(C)O%10)C)c(C(C)(C)C)c1,ligand,Cc1ccccc1.C(CCC=C)CCC,97.15975,3.165,0.62675,829,2.31,17.325,1.3,2.1,119.6,786.798,14.8568,988.813,14.85539,,,,,Phosphine ligand,hydroformylation
195,10.1039/B009898L,2001,Royal Society of Chemistry,MPF60,400,-1,0,1,1,Rh-EtDUPHOS,Rh-EtDUPHOS,0.5,Methanol,10,0.12,0.97,30,CF,0,CC[C@@H]1[P]2([C@H](CC1)CC)c3c([P]4([C@H](CC[C@@H]4CC)CC)[Rh+]2)cccc3.O=[S-](OC(F)(F)F)=O.C5/C=C\CC/C=C\C5,CC[C@@H]1[P]2([C@H](CC1)CC)c3c([P]4([C@H](CC[C@@H]4CC)CC)[Rh+]2)cccc3.O=[S-](OC(F)(F)F)=O.C5/C=C\CC/C=C\C5,metal_catalyst,CO,32.042,-0.77,0.593,791,32.6,15.1,12.3,22.3,40.7,722.637,10.0204,722.637,10.0204,,,,,Transition metal complex,asymmetric hydrogenation
196,10.1039/B009898L,2001,Royal Society of Chemistry,MPF60,400,-1,0,1,1,Ru-BINAP2-Cl,Ru-BINAP2-Cl,0.5,Methanol,10,0.12,0.98,30,CF,0,Cl[Ru]1(Cl)[P](c(c2c3c([P]1(c4ccccc4)c5ccccc5)ccc6c3cccc6)ccc7c2cccc7)(c8ccccc8)c9ccccc9,Cl[Ru]1(Cl)[P](c(c2c3c([P]1(c4ccccc4)c5ccccc5)ccc6c3cccc6)ccc7c2cccc7)(c8ccccc8)c9ccccc9,metal_catalyst,CO,32.042,-0.77,0.593,791,32.6,15.1,12.3,22.3,40.7,794.664,10.5529,794.664,10.5529,,,,,Transition metal complex,asymmetric hydrogenation
197,10.1002/chem.200802153,2009,Wiley Online Library,PDMS,300,-1,0,1,1,Grubbs-Huveyda 3,Grubbs-Huveyda 3,0.5,Toluene,5,5.882,0.998,27,DE,0,CC(C)Oc1ccccc1C=[Ru](Cl)(Cl)=C2N(CCN2c3c(C)c(CN(C4CCCCC4)C5CCCCC5)c(C)c(CN(C6CCCCC6)C7CCCCC7)c3C)c8c(C)c(CN(C9CCCCC9)C%10CCCCC%10)c(C)c(CN(C%11CCCCC%11)C%12CCCCC%12)c8C,CC(C)Oc1ccccc1C=[Ru](Cl)(Cl)=C2N(CCN2c3c(C)c(CN(C4CCCCC4)C5CCCCC5)c(C)c(CN(C6CCCCC6)C7CCCCC7)c3C)c8c(C)c(CN(C9CCCCC9)C%10CCCCC%10)c(C)c(CN(C%11CCCCC%11)C%12CCCCC%12)c8C,metal_catalyst,Cc1ccccc1,92.141,2.73,0.59,867,2.38,18,1.4,2,106.8,1399.97,21.91992,1399.97,21.91992,,,,,Grubbs catalyst,alkene metathesis
198,10.1016/S0376-7388(01)00704-9,2002,Journal of Membrane Science,MPF50,700,-1,0,1,1,tetrabutylammonium bromide,tetrabutylammonium bromide,0.5,Toluene,30,0.633333333,0.61,20,CF,0,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],organocatalyst,Cc1ccccc1,92.141,2.73,0.59,867,2.38,18,1.4,2,106.8,322.375,2.0076,322.375,2.0076,,,,,Phase-transfer catalyst,phase-transfer catalysis
199,10.1016/S0376-7388(01)00704-9,2002,Journal of Membrane Science,MPF60,400,-1,0,1,1,tetrabutylammonium bromide,tetrabutylammonium bromide,0.5,Toluene,30,0.166666667,0.89,20,CF,0,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],organocatalyst,Cc1ccccc1,92.141,2.73,0.59,867,2.38,18,1.4,2,106.8,322.375,2.0076,322.375,2.0076,,,,,Phase-transfer catalyst,phase-transfer catalysis
200,10.1016/S0376-7388(01)00704-9,2002,Journal of Membrane Science,Desal5DL,300,45.66666667,-10.33333333,0,0,tetrabutylammonium bromide,tetrabutylammonium bromide,0.5,Toluene,30,0.1,0.55,20,CF,0,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],organocatalyst,Cc1ccccc1,92.141,2.73,0.59,867,2.38,18,1.4,2,106.8,322.375,2.0076,322.375,2.0076,,,,,Phase-transfer catalyst,phase-transfer catalysis
201,10.1016/S0376-7388(01)00704-9,2002,Journal of Membrane Science,SM122,220,-1,0,1,1,tetrabutylammonium bromide,tetrabutylammonium bromide,0.5,Toluene,30,0.766666667,0.99,20,CF,0,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],organocatalyst,Cc1ccccc1,92.141,2.73,0.59,867,2.38,18,1.4,2,106.8,322.375,2.0076,322.375,2.0076,,,,,Phase-transfer catalyst,phase-transfer catalysis
202,10.1016/S0376-7388(01)00704-9,2002,Journal of Membrane Science,SM120,200,-1,0,1,1,tetrabutylammonium bromide,tetrabutylammonium bromide,0.5,Toluene,30,0.666666667,0.99,20,CF,0,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],organocatalyst,Cc1ccccc1,92.141,2.73,0.59,867,2.38,18,1.4,2,106.8,322.375,2.0076,322.375,2.0076,,,,,Phase-transfer catalyst,phase-transfer catalysis
203,10.1016/S0376-7388(01)00704-9,2002,Journal of Membrane Science,SM240,400,-1,0,1,1,tetrabutylammonium bromide,tetrabutylammonium bromide,0.5,Toluene,30,0.933333333,0.8,20,CF,0,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],organocatalyst,Cc1ccccc1,92.141,2.73,0.59,867,2.38,18,1.4,2,106.8,322.375,2.0076,322.375,2.0076,,,,,Phase-transfer catalyst,phase-transfer catalysis
204,10.1016/S0376-7388(01)00704-9,2002,Journal of Membrane Science,MPF50,700,-1,0,1,1,tetraoctylammonium bromide (TOABr),tetraoctylammonium bromide (TOABr),0.5,Toluene,30,0.633333333,0.48,20,CF,0,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],ligand,Cc1ccccc1,92.141,2.73,0.59,867,2.38,18,1.4,2,106.8,546.807,8.2492,546.807,8.2492,,,,,"Phase-transfer catalyst, Macrocycle","nucleophilic substitution, elimination, phase-transfer catalysis"
205,10.1016/S0376-7388(01)00704-9,2002,Journal of Membrane Science,MPF60,400,-1,0,1,1,tetraoctylammonium bromide (TOABr),tetraoctylammonium bromide (TOABr),0.5,Toluene,30,0.066666667,0.86,20,CF,0,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],ligand,Cc1ccccc1,92.141,2.73,0.59,867,2.38,18,1.4,2,106.8,546.807,8.2492,546.807,8.2492,,,,,"Phase-transfer catalyst, Macrocycle","nucleophilic substitution, elimination, phase-transfer catalysis"
206,10.1016/S0376-7388(01)00704-9,2002,Journal of Membrane Science,Desal5DL,300,45.66666667,-10.33333333,0,0,tetraoctylammonium bromide (TOABr),tetraoctylammonium bromide (TOABr),0.5,Toluene,30,0.133333333,0.62,20,CF,0,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],ligand,Cc1ccccc1,92.141,2.73,0.59,867,2.38,18,1.4,2,106.8,546.807,8.2492,546.807,8.2492,,,,,"Phase-transfer catalyst, Macrocycle","nucleophilic substitution, elimination, phase-transfer catalysis"
207,10.1016/S0376-7388(01)00704-9,2002,Journal of Membrane Science,SM122,220,-1,0,1,1,tetraoctylammonium bromide (TOABr),tetraoctylammonium bromide (TOABr),0.5,Toluene,30,0.866666667,0.99,20,CF,0,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],ligand,Cc1ccccc1,92.141,2.73,0.59,867,2.38,18,1.4,2,106.8,546.807,8.2492,546.807,8.2492,,,,,"Phase-transfer catalyst, Macrocycle","nucleophilic substitution, elimination, phase-transfer catalysis"
208,10.1016/S0376-7388(01)00704-9,2002,Journal of Membrane Science,SM120,200,-1,0,1,1,tetraoctylammonium bromide (TOABr),tetraoctylammonium bromide (TOABr),0.5,Toluene,30,0.8,0.99,20,CF,0,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],ligand,Cc1ccccc1,92.141,2.73,0.59,867,2.38,18,1.4,2,106.8,546.807,8.2492,546.807,8.2492,,,,,"Phase-transfer catalyst, Macrocycle","nucleophilic substitution, elimination, phase-transfer catalysis"
209,10.1016/S0376-7388(01)00704-9,2002,Journal of Membrane Science,SM240,400,-1,0,1,1,tetraoctylammonium bromide (TOABr),tetraoctylammonium bromide (TOABr),0.5,Toluene,30,0.533333333,0.99,20,CF,0,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],ligand,Cc1ccccc1,92.141,2.73,0.59,867,2.38,18,1.4,2,106.8,546.807,8.2492,546.807,8.2492,,,,,"Phase-transfer catalyst, Macrocycle","nucleophilic substitution, elimination, phase-transfer catalysis"
210,10.1021/op900056s,2009,ACS Publications,SM122,220,-1,0,1,1,Ru-BINAP-Cl,Ru-BINAP-Cl,0.5,Methanol,30,1.196666667,0.96,30,CF,0,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,metal_catalyst,CO,32.042,-0.77,0.593,791,32.6,15.1,12.3,22.3,40.7,794.664,10.5529,794.664,10.5529,,,,,Transition metal complex,asymmetric hydrogenation
211,10.1021/op900056s,2009,ACS Publications,SM122,220,-1,0,1,1,BINAP,Ru-BINAP-Cl,0.2,Methanol,30,1.196666667,0.98,30,CF,0,P(c(c1c2c(P(c3ccccc3)c4ccccc4)ccc5c2cccc5)ccc6c1cccc6)(c7ccccc7)c8ccccc8,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,ligand,CO,32.042,-0.77,0.593,791,32.6,15.1,12.3,22.3,40.7,622.688,9.1764,794.664,10.5529,,,,,Phosphine ligand,"cross coupling, hydroformylation, asymmetric hydrogenation"
212,10.1039/B203232P,2002,Royal Society of Chemistry,SM122,220,-1,0,1,1,Bis(tri-O-tolylphosphine)palladium(II),Pd(PPh3)2(oAc)2,0.01,Tetrahydrofuran,30,1.366666667,0.95,20,CF,0,Cc1c([P]([Pd](OC(C)=O)([P](c2c(C)cccc2)(c3c(C)cccc3)c4c(C)cccc4)OC(C)=O)(c5c(C)cccc5)c6c(C)cccc6)cccc1,CC(O[Pd](OC(C)=O)([P](c1ccccc1)(c2ccccc2)c3ccccc3)[P](c4ccccc4)(c5ccccc5)c6ccccc6)=O,metal_catalyst,C1CCOC1,72.107,0.46,0.55,889,7.58,16.8,5.7,8,81.7,833.254,8.76522,749.092,6.9147,,,,,Transition metal complex,cross coupling
213,10.1039/B203232P,2002,Royal Society of Chemistry,SM122,220,-1,0,1,1,Pd-imidazolylidene,Pd-imidazolylidene,0.5,Tetrahydrofuran,30,1.366666667,0.95,20,CF,0,I[Pd](I)(=C1N(Cc2ccccc2)C=CN1Cc3ccccc3)=C4N(Cc5ccccc5)C=CN4Cc6ccccc6,I[Pd](I)(=C1N(Cc2ccccc2)C=CN1Cc3ccccc3)=C4N(Cc5ccccc5)C=CN4Cc6ccccc6,metal_catalyst,C1CCOC1,72.107,0.46,0.55,889,7.58,16.8,5.7,8,81.7,856.886,8.70388,856.886,8.70388,,,,,Transition metal complex,"cross coupling, hydroformylation, asymmetric hydrogenation"
214,10.1039/B203232P,2002,Royal Society of Chemistry,SM122,220,-1,0,1,1,Pd-quat,Pd-quat,0.5,Tetrahydrofuran,30,0.81,0.95,20,CF,0,CC(O[Pd]OC(C)=O)=O.c1([P+](c2ccccc2)(c3ccccc3)c4ccccc4)ccccc1.[Br-],CC(O[Pd]OC(C)=O)=O.c1([P+](c2ccccc2)(c3ccccc3)c4ccccc4)ccccc1.[Br-],metal_catalyst,C1CCOC1,72.107,0.46,0.55,889,7.58,16.8,5.7,8,81.7,643.81,1.3351,643.81,1.3351,,,,,Transition metal complex,cross coupling
215,10.1039/B203232P,2002,Royal Society of Chemistry,SM122,220,-1,0,1,1,Pd-quat,Pd-quat,0.5,Acetonitrile,30,0.81,0.92,20,CF,0,CC(O[Pd]OC(C)=O)=O.c1([P+](c2ccccc2)(c3ccccc3)c4ccccc4)ccccc1.[Br-],CC(O[Pd]OC(C)=O)=O.c1([P+](c2ccccc2)(c3ccccc3)c4ccccc4)ccccc1.[Br-],metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,643.81,1.3351,643.81,1.3351,,,,,Transition metal complex,cross coupling
216,10.1016/j.memsci.2005.10.056,2006,Elsevier,MPF50,700,-1,0,1,1,Wilkinson catalyst,Wilkinson catalyst,0.5,Toluene,15,0.47,0.81,30,DE,0,Cl[Rh]([P](c1ccccc1)(c2ccccc2)c3ccccc3)([P](c4ccccc4)(c5ccccc5)c6ccccc6)[P](c7ccccc7)(c8ccccc8)c9ccccc9,Cl[Rh]([P](c1ccccc1)(c2ccccc2)c3ccccc3)([P](c4ccccc4)(c5ccccc5)c6ccccc6)[P](c7ccccc7)(c8ccccc8)c9ccccc9,metal_catalyst,Cc1ccccc1,92.141,2.73,0.59,867,2.38,18,1.4,2,106.8,925.235,11.0214,925.235,11.0214,,,,,Transition metal complex,alkene hydrogenation
